OBJECTID,TREE_ID,TREE_NUMBER,HEIGHT_M,GIRTH,AGE_CLASS,SPECIES_ID,SCIENTIFIC_NAME,POPULAR_NAME,NBN_TAXON_VERSION_KEY,EASTING,NORTHING,LATITUDE,LONGITUDE
1009,"{2A18E9A1-4CEA-4BB6-A0C1-90DC5DB0581C}","EASTEND10","5-10m.","25-50cm","Semi-mature",470,"Sorbus aria","Whitebeam","NBNSYS0000003448",344003.34294787,732688.668695422,56.482958384572,-2.91080653415576
1025,"{EA08DAD8-2B92-47DB-83CC-CF2967F59A0C}","EASTEND11","0-5m.","5-10cm.","Young",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",344007.566287378,732676.42101085,56.4828488686065,-2.91073533462272
1041,"{6032F668-43AA-4186-9A65-123158C99368}","EASTEND12","5-10m.","15-20cm.",,308,"Betula utilis var. utilis","Himalayan birch",,344046.8433448,732667.551997883,56.4827738754591,-2.91009578786727
1057,"{4F2B0962-22D1-49A3-AD89-621D83AF71F6}","EASTEND13","0-5m.","5-10cm.","Young",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",344055.574225986,732662.216194761,56.4827269837303,-2.90995290016604
1073,"{398AAE09-1D2D-4D65-82F1-59B719651BA6}","EASTEND14","5-10m.","25-50cm","Semi-mature",470,"Sorbus aria","Whitebeam","NBNSYS0000003448",344084.292934639,732640.25482932,56.4825331245353,-2.90948195065827
1089,"{2E35AD30-26E6-4600-B921-0CB0743E8C62}","EASTEND15","5-10m.","25-50cm","Semi-mature",470,"Sorbus aria","Whitebeam","NBNSYS0000003448",344087.671606245,732623.783805239,56.4823855697658,-2.90942356063151
1105,"{48FDC5F3-937A-4738-AC1B-7EE124C2155A}","EASTEND16","0-5m.","5-10cm.","Young",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",344121.278645144,732612.06827203,56.4822843261774,-2.90887546087843
1121,"{BB551213-DF39-4212-B6F6-92A43BBDE5AC}","EASTEND17","5-10m.","15-20cm.",,308,"Betula utilis var. utilis","Himalayan birch",,344256.341624769,732523.498809209,56.481504752221,-2.90666384921951
1137,"{B177D3F6-710E-4001-9073-7662C74268C9}","EASTEND18","5-10m.","25-50cm","Semi-mature",470,"Sorbus aria","Whitebeam","NBNSYS0000003448",344278.172797036,732516.883302461,56.4814479137727,-2.90630802867158
1153,"{2229D5A6-F03F-4321-B45B-5DAAD5FAC384}","EASTEND19","5-10m.","25-50cm","Semi-mature",470,"Sorbus aria","Whitebeam","NBNSYS0000003448",344328.125165388,732497.698332892,56.4812814950884,-2.90549300596119
1169,"{F065A81B-0866-4D63-A530-EC8FBA908EB2}","EASTEND20","5-10m.","25-50cm","Semi-mature",470,"Sorbus aria","Whitebeam","NBNSYS0000003448",344394.280232866,732496.375231543,56.4812774379556,-2.90441877825349
1185,"{F5AF762B-3A49-46C0-8BFF-75B9643F58CD}","EASTEND21","5-10m.","25-50cm","Semi-mature",470,"Sorbus aria","Whitebeam","NBNSYS0000003448",344464.079121461,732495.713680868,56.4812797445342,-2.90328553899024
1201,"{C6B8CB47-FE36-4324-9835-472F89A11891}","EASTEND22","5-10m.","25-50cm","Semi-mature",470,"Sorbus aria","Whitebeam","NBNSYS0000003448",344536.109023551,732496.330775337,56.4812937898328,-2.9021163543108
1217,"{A9852831-8E39-42B0-93D0-68834233A3E1}","EASTEND23","10-15m.","70","Semi-mature",389,"Prunus","Plum spp","NHMSYS0000462080",343253.454353003,731179.766340302,56.4693142886486,-2.9226515491182
1233,"{19B6B564-296F-40A8-9050-FD27C9F1C307}","EASTEND24","10-15m.","25-50cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",343233.277057423,731187.374173062,56.4693801941354,-2.92298065614284
1249,"{71E7D355-1854-49C8-933D-503FD478EE21}","EASTEND25","10-15m.","70","Semi-mature",389,"Prunus","Plum spp","NHMSYS0000462080",343179.131251654,731207.064038105,56.469550527852,-2.92386366260656
1265,"{4F6FD87F-D007-4B98-8566-CF549FE58671}","EASTEND26","10-15m.","70","Semi-mature",389,"Prunus","Plum spp","NHMSYS0000462080",343143.407515216,731220.625826938,56.4696680347275,-2.92444637207988
1281,"{C059172A-E0BB-4EC4-8348-A434F79B8F2A}","EASTEND27","10-15m.","70","Semi-mature",389,"Prunus","Plum spp","NHMSYS0000462080",343117.607038899,731231.210637735,56.4697599971882,-2.92486739265138
1297,"{A49A038A-C8E6-4C76-A868-51788461D916}","EASTEND28","10-15m.","25-50cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",343119.260915586,731234.187615771,56.46978693882,-2.92484120262025
1313,"{3E1DFA5C-02F2-4C23-851A-2F9B394E3E9C}","EASTEND29","10-15m.","70","Semi-mature",389,"Prunus","Plum spp","NHMSYS0000462080",343103.052924054,731242.126223869,56.4698562898607,-2.92510597278222
1329,"{B25EAA2D-9EDF-4DA0-A15C-647BCE83CBD2}","EASTEND30","10-15m.","70","Semi-mature",389,"Prunus","Plum spp","NHMSYS0000462080",343080.123577666,731248.717914792,56.4699127280106,-2.92547952907046
1345,"{C8BA2BE3-D411-46D8-B815-6BC3FCF98C82}","EASTEND31","0-5m.","5-10cm.","Young",488,"Acer campestre","Field Maple","NBNSYS0000003193",343067.554114845,731256.325747552,56.4699795467489,-2.92568517985704
1361,"{49812ABF-C645-4C99-84DF-BE5046F1627D}","EASTEND32","5-10m.","30","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",343972.416512305,731057.194760519,56.4682994232836,-2.91095742094353
1377,"{EF30E6E7-DD1A-4640-A25C-F8886E2AD750}","EASTEND33","10-15m.","25-50cm",,487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",343838.284996031,731059.629267002,56.4683052984546,-2.91313465573318
1393,"{E2B207C8-1D88-43DD-B8FD-84438DB57F18}","EASTEND34","5-10m.","30",,609,"Tilia x europaea","Common lime","NHMSYS0000464453",343806.337390844,731060.237893623,56.468306950643,-2.91365323837148
1409,"{E5056A30-F78E-4031-B066-F03980E3CCEF}","EASTEND35","20-25m.","99","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",343740.251124636,731061.33342154,56.4683088930612,-2.91472593424507
1425,"{A8827BE1-A5FD-45C8-BA2B-906F62F57144}","EASTEND36","10-15m.","70","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",343740.616300609,731075.940460439,56.4684401495177,-2.91472316389026
1441,"{245CA5C0-18EA-495A-BEC0-CC6DFEB7D58B}","EASTEND37","10-15m.","70","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",343620.37284996,731077.888065626,56.4684432494719,-2.91667492261071
1457,"{FC25F08C-939E-4296-856B-0B4CEA815D06}","EASTEND38","5-10m.","15-20cm.",,487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",343549.719502514,731064.792802329,56.4683171441875,-2.91781866154119
1473,"{932BDB13-E821-4589-97A4-42094D9AFBF0}","EASTEND39","10-15m.","25-50cm","Immature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",343535.477639587,731079.521566552,56.4684477411515,-2.91805297442001
1489,"{F8D2B436-2682-414B-B379-CDE36EAA584C}","EASTEND40","10-15m.","25-50cm","Immature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",343448.465202434,731081.469171739,56.4684547845785,-2.91946545340561
1505,"{847635D6-866F-477B-891A-1C5E27185DDC}","EASTEND50","10-15m.","30","Immature",609,"Tilia x europaea","Common lime","NHMSYS0000464453",343042.468377878,731100.912939931,56.468580465408,-2.92605829807731
1521,"{42148135-270E-44EB-B10D-B3CCBAD2B75D}","EASTEND51","20-25m.","99","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",343025.54855782,731101.399841228,56.4685827903644,-2.92633298339887
1537,"{D84EF4CF-86F6-46BE-8DAF-992FF0F28911}","EASTEND52","20-25m.","99","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",343022.553056364,731084.114845197,56.4684271596299,-2.92637781315963
1553,"{E897B650-F105-4F99-BFA8-9F7C6C1FBFED}","EASTEND53","20-25m.","99","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",342971.214077798,731085.363852871,56.4684321586891,-2.92721122408114
1569,"{D6DF838F-7534-47F1-B44A-2A71FCE970E6}","EASTEND54","20-25m.","99","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",342956.850489547,731103.866102143,56.4685966195714,-2.92744837169813
1585,"{61688E4E-40AE-468A-9137-005F08D54030}","EASTEND55","20-25m.","99","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",342956.120137603,731085.850754168,56.4684347024946,-2.92745627769333
1601,"{BFC9FC0D-9EC5-4AE2-A03E-15B84E5D068F}","EASTEND56","20-25m.","99","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",342947.84281556,731103.622651495,56.4685933404166,-2.92759449700859
8065,"{4C25BC00-528C-47D1-9568-0965E1E7D20D}","NORTHEAST31","5-10m.","15-20cm.","Mature",454,"Liriodendron tulipifera","Tulip tree","NBNSYS0000042129",340925.845726383,733945.894151892,56.493875095327,-2.96105292115445
8097,"{DBDDC556-1005-4C4C-B3A9-0A3837C78DE9}","WESTEND129","10-15m.","30","Mature",,,,,338458.023021963,730777.811590368,56.4651008431284,-3.00037805741871
8113,"{19D9F9A8-B90E-4989-94FE-4EC2429DFCAF}","WESTEND130","5-10m.","30","Mature",389,"Prunus","Plum spp","NHMSYS0000462080",338477.720296375,730744.54908706,56.4648046340019,-3.00005058628037
8129,"{C884DDF3-46BF-4842-AC36-A58222013612}","WESTEND131","5-10m.","15-20cm.","Mature",389,"Prunus","Plum spp","NHMSYS0000462080",338473.420216989,730750.172267796,56.4648545827521,-3.00012168859764
8145,"{BD44DFAA-D6C7-46F4-9FFE-2329E67B1294}","WESTEND132","5-10m.","30","Mature",389,"Prunus","Plum spp","NHMSYS0000462080",338478.051071712,730749.179941784,56.4648462744896,-3.00004631264522
8161,"{E4AB043C-1107-431C-A4F1-4A2390E46C37}","WESTEND133","10-15m.","25-50cm","Immature",412,"Pinus sylvestris ssp. Scotica","Scots pine (native)","NBNSYS0000004629",337933.501190791,729810.905265943,56.4563466135521,-3.00865883860584
8177,"{AC96C817-9347-4483-A338-9A71F617EA5B}","WESTEND134","0-5m.","30",,656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",337848.161153744,729815.20534533,56.4563739799869,-3.01004430270081
8193,"{56692517-418E-49B6-96A3-19F12382483C}","WESTEND135","5-10m.","30",,656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",337839.89177031,729814.874569992,56.4563699169004,-3.01017837494652
8209,"{5506D78C-518E-421A-B5FA-C308CDF0957D}","WESTEND136","5-10m.","30",,656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",337830.630060863,729814.543794655,56.4563657226188,-3.01032854529288
8417,"{5328EC24-889C-4AFE-98C8-6EFA953A3ACD}","WESTEND149","5-10m.","30","Mature",389,"Prunus","Plum spp","NHMSYS0000462080",338418.511510982,730750.503043133,56.464850371816,-3.00101273132164
8433,"{B38B133F-53FF-4A87-9279-E082968FC0B0}","WESTEND150","5-10m.","30","Mature",389,"Prunus","Plum spp","NHMSYS0000462080",338422.811590368,730745.541413072,56.464806366042,-3.00094178421904
8449,"{C7A9048D-57BF-4A3D-80A0-9AE2B1DA6DA9}","WESTEND151","5-10m.","30","Mature",389,"Prunus","Plum spp","NHMSYS0000462080",338385.103201905,730763.734056629,56.4649648480274,-3.0015579533847
8465,"{568F44FF-4186-4D5B-A4FC-103B4A45EE9C}","WESTEND152","5-10m.","30","Mature",470,"Sorbus aria","Whitebeam","NBNSYS0000003448",338353.017994178,730753.149245832,56.4648655666131,-3.00207607379171
8481,"{40FBD0EF-7FBF-41FF-938A-82DA6B8955D6}","WESTEND153","5-10m.","15-20cm.","Semi-mature",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",338345.740936756,730757.780100556,56.4649062104848,-3.00219524938286
8497,"{10FB565E-8748-4FE9-95E5-4365BB52F2EF}","WESTEND154","5-10m.","30","Mature",,,,,338528.120137603,730740.780100556,56.4647773648905,-2.9992318952319
8513,"{0F819FE3-80F9-4863-90E3-C7DE1C02BF9D}","WESTEND155","0-5m.","15-20cm.","Mature",389,"Prunus","Plum spp","NHMSYS0000462080",338484.12701773,730807.596718709,56.4653718049342,-2.99996151708889
8529,"{32BB49DD-A3BC-4F95-8A90-9DA5C0954115}","WESTEND156","15-20m.","30","Mature",649,"Fraxinus excelsior","European ash","NBNSYS0000003949",338406.433183382,730871.34347711,56.4659342552345,-3.00123728939744
8657,"{2C272994-C9D0-461F-92A0-F0288AA2560B}","WESTEND164","0-5m.","15-20cm.",,572,"Malus","Apple spp","NHMSYS0000460566",339364.614712887,729709.143159566,56.4556190339946,-2.98541861061819
8737,"{ED16BFAB-8C1D-47D3-9FC2-7A7F96C7E4EF}","WESTEND169","15-20m.","30","Mature",556,"Larix","Larch","NHMSYS0000460125",338176.766472612,730560.424583223,56.463111273312,-3.00489024605341
8753,"{EE99E66A-1A1F-4196-AC7B-5143E55E6ACF}","WESTEND170","5-10m.","30","Mature",389,"Prunus","Plum spp","NHMSYS0000462080",338280.450119079,730589.119343742,56.4633826364149,-3.00321472119161
8785,"{1D371C99-E96B-41B9-A2BA-6F16A9F5AB2D}","WESTEND172","5-10m.","5-10cm.","Young",389,"Prunus","Plum spp","NHMSYS0000462080",338270.231807357,730552.281291347,56.4630503939547,-3.00337179188557
9041,"{949E9A95-3384-4EA2-A47C-7A4DD6DE0589}","WESTEND188","25-30m.","100-150cm","Mature",574,"Cedrus atlantica","Atlas cedar","NHMSYS0000457001",337905.199523684,729722.011114051,56.4555443792158,-3.00909678969765
9057,"{F88888E6-CD64-45CD-9CC8-7409A5CB9DA5}","WESTEND189","20-25m.","99","Semi-mature",651,"Fagus sylvatica","European beech","NBNSYS0000003840",337898.914792273,729700.179941784,56.4553474491591,-3.00919354143741
9073,"{F315B4EE-F458-4A3F-9FDC-D67400DA5894}","WESTEND190","20-25m.","25-50cm","Immature",412,"Pinus sylvestris ssp. Scotica","Scots pine (native)","NBNSYS0000004629",337865.837258534,729726.641968775,56.455580782771,-3.00973643906894
9089,"{2EB6F4E7-40CB-42AC-AA4C-CA72667DCC03}","WESTEND191","20-25m.","99","Semi-mature",649,"Fraxinus excelsior","European ash","NBNSYS0000003949",337869.145011908,729734.249801535,56.4556495575672,-3.00968459305921
9105,"{CAD90425-78C4-41BA-B2A5-CC25DAF72F02}","WESTEND192","10-15m.","25-50cm","Immature",,,,,337866.684572638,729812.889917968,56.4563556266385,-3.00974325221057
9153,"{E1EBB1CE-193E-4FCE-B88F-B5FAA574240F}","WESTEND195","10-15m.","25-50cm","Immature",,,,,337799.105848108,729761.165387669,56.455882080876,-3.01082721314967
9169,"{6641A98F-195F-40A8-94CE-73D490FBD891}","WESTEND196","5-10m.","30","Immature",470,"Sorbus aria","Whitebeam","NBNSYS0000003448",337809.49960307,729737.763958719,56.4556732481308,-3.01065301819633
9185,"{91DA35AF-4A07-410B-B650-A911319D1047}","WESTEND197","5-10m.","15-20cm.",,656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",337816.776660492,729734.456205345,56.455644497153,-3.01053417832202
9201,"{8B72FB42-1914-4440-AB26-BE1D668067FD}","WESTEND198","10-15m.","25-50cm","Immature",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",337825.376819264,729733.133103996,56.4556337481677,-3.01039434825064
9217,"{CD94D9DD-0AF7-4A93-A86C-B98B05478A5D}","WESTEND199","15-20m.","25-50cm","Immature",648,"Alnus glutinosa","European alder","NHMSYS0000455771",337849.854194231,729726.186821911,56.4555745845469,-3.00999561246257
9233,"{CFF14E0F-E943-48E5-894D-47228CB24CA8}","WESTEND200","10-15m.","25-50cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",337795.276263562,729726.335009262,56.455568707115,-3.01088102650907
9601,"{6C95030C-723B-4F3E-9713-BA2882F95EFB}","WESTEND670","0-5m.","5-10cm.",,609,"Tilia x europaea","Common lime","NHMSYS0000464453",338333.545646997,730462.964276264,56.4622563930955,-3.00232335296671
9617,"{5EBC106F-7760-4550-AF35-539AE36AD32C}","WESTEND671","0-5m.","15-20cm.","Immature",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",338344.130457793,730462.964276264,56.462257779879,-3.00215161256211
9633,"{BD9A29FA-6F5F-4182-9FC7-08B04977B0A4}","WESTEND672","10-15m.","15-20cm.",,308,"Betula utilis var. utilis","Himalayan birch",,338351.407515216,730462.964276264,56.4622587331548,-3.00203354102509
9649,"{73421B5B-8D9D-4970-9854-8BD59FCDFD4A}","WESTEND673","15-20m.","70","Immature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",338357.361471289,730463.956602276,56.4622684267181,-3.00193717180132
9665,"{772161C4-CFA3-450E-93F7-6E3D82F58F50}","WESTEND674","10-15m.","15-20cm.",,308,"Betula utilis var. utilis","Himalayan birch",,338366.953956073,730462.633500926,56.4622577980913,-3.00178121901944
9681,"{71A42B27-893B-4BE8-B9EA-0D2BFF889F24}","WESTEND675","15-20m.","70","Immature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",338372.577136809,730449.733262768,56.4621426564228,-3.00168693071364
9697,"{88309420-F32F-40A2-A6DB-417843A56FF1}","WESTEND676","5-10m.","15-20cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338372.577136809,730462.964276264,56.4622615056827,-3.0016900601491
9713,"{09A4AC3B-3D62-4C16-BF06-4B5276BF11E0}","WESTEND677","0-5m.","5-10cm.","Young",389,"Prunus","Plum spp","NHMSYS0000462080",338184.101878804,730402.523154274,56.4616938685922,-3.00473376346749
9729,"{C92CB1B7-409B-44E6-84C5-205A7683752E}","WESTEND678","5-10m.","15-20cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338199.953691453,730365.535591426,56.461363705094,-3.00446779654407
9745,"{6ACD2E92-6A7C-4204-ABF2-534730B1C695}","WESTEND679","5-10m.","30","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338217.126488489,730351.335009262,56.4612384012263,-3.00418580460034
9761,"{0CAEF00C-0C33-4D46-B361-FB10A7A3F330}","WESTEND680","15-20m.","25-50cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338243.21593014,730275.442974332,56.4605601156911,-3.00374452409025
9777,"{0E730E19-7C57-49B3-93CA-CAA84951D872}","WESTEND681","10-15m.","25-50cm","Immature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",338229.345594073,730268.507806298,56.4604959995482,-3.00396791861143
9793,"{6C059DD0-6352-4DC3-A992-FBAD9EFC5C70}","WESTEND682","5-10m.","15-20cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338545.64699656,730746.688806563,56.4648327297767,-2.99894889362538
9809,"{C1A6A017-79D7-46E4-B9E1-72E8CC7370EC}","WESTEND683","5-10m.","30","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338558.216459381,730700.049483991,56.4644154272078,-2.99873393807208
9825,"{CF1A8F4F-9780-4D8E-841E-FD57AF7148BB}","WESTEND684","10-15m.","50-100cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338124,730543,56.4629478204118,-3.00574227150285
9841,"{3F7D447D-B74B-4A49-8D26-95C95A5BB92D}","WESTEND685","10-15m.","50-100cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338134,730523,56.4627694827515,-3.00557526804527
9857,"{9D5BC961-E76C-48FB-9DF0-699F7CBC3B3C}","WESTEND686","10-15m.","100-150cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338137,730515,56.462698016176,-3.005524692449
9873,"{A519E038-8703-42F4-8F4B-30A52C79E5C3}","WESTEND687","10-15m.","100-150cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338146,730493,56.4625015815499,-3.00537344159815
9889,"{5262E678-4CB2-4246-BEF6-CB5037DEFEFC}","WESTEND688","10-15m.","25-50cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338168.648055041,730475.760783276,56.4623497042696,-3.00500187991234
9905,"{0EFD5DB6-C2AE-44C4-A317-1B81A352F62E}","WESTEND689","10-15m.","25-50cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338169.969039428,730468.825615242,56.4622875818515,-3.00497880095607
9921,"{23E2C3D1-EACD-46D8-BAEA-9FCE8EA31398}","WESTEND690","0-5m.","5-10cm.","Young",389,"Prunus","Plum spp","NHMSYS0000462080",338162,730458,56.4621892924923,-3.00510553076169
9937,"{51438509-3D30-44CD-B335-F03A95495E17}","WESTEND691","10-15m.","25-50cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338175.252976978,730456.936755755,56.4621814829116,-3.00489024716956
9953,"{8328AEDC-6213-44AF-88CA-395CA95239CB}","WESTEND692","0-5m.","5-10cm.","Young",389,"Prunus","Plum spp","NHMSYS0000462080",338165.015347976,730450.001587722,56.4621178419913,-3.00505470818357
9969,"{8A55217D-56DC-4440-88B3-98A21BE638A1}","WESTEND693","10-15m.","25-50cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338179.546176237,730442.736173591,56.462054488446,-3.00481722021254
9985,"{D8B3DFC5-CAFC-40D8-80EE-D80BCAA653F4}","WESTEND694","5-10m.","15-20cm.",,656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",338212.151098174,730454.364117491,56.4621632194813,-3.00429096022118
10001,"{33881D21-0D1B-4766-B9F7-C59C66F024C3}","WESTEND695","5-10m.","15-20cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338172.9412543,730431.177560201,56.4619497942082,-3.00492164288822
10017,"{91635E70-FF8D-44E9-8F3B-3D36ADE79C02}","WESTEND696","5-10m.","15-20cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338184.49986769,730433.159036782,56.4619691113323,-3.00473457411016
10033,"{87A6DFF5-1AC9-45E6-988A-56583A738C39}","WESTEND697","10-15m.","25-50cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338177.234453559,730423.251653877,56.4618791627768,-3.00485010504541
10049,"{B096DC69-8FAE-42DC-ACD3-102D91F0D46A}","WESTEND698","10-15m.","30","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338188.793066949,730421.930669489,56.4618688150425,-3.00466225316057
10065,"{AA4B22CC-893A-454D-9F45-1F99EB909E43}","WESTEND699","10-15m.","25-50cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338576.388727177,730042.708388463,56.4585131428511,-2.99828411719383
10081,"{79AF5C34-284D-442A-9EB7-5D1D99EEED97}","WESTEND700","10-15m.","30","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",338636.759195554,730015.032283673,56.4582724123697,-2.99729817429212
